ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
73.97029,88.62745,73.66248,25.49202,46.289062,7.7495003,0.0,13.706532,25.937,50.097656,98.737,1
76.48685,88.62745,75.749275,24.14023,46.289062,8.363781,130.0,12.534657,24.937,50.195312,61.337,1
76.35439,88.62745,75.749275,24.466002,46.289062,9.730968,130.0,13.901844,25.037,50.195312,61.537,1
76.22195,88.62745,75.749275,24.26623,46.289062,8.921375,0.0,16.050282,24.737,50.195312,64.937,1
75.69215,88.62745,74.964966,24.673563,46.289062,7.554188,0.0,17.319813,25.362999,50.195312,83.737,1
74.10274,88.62745,73.00418,24.3476,46.289062,7.554188,0.0,16.538563,24.837,50.29297,66.337,1
76.48685,88.62745,75.749275,24.26623,46.289062,9.312,0.0,16.34325,24.737,50.195312,65.036995,1
51.586178,88.62745,71.043396,24.221601,46.289062,7.4848747,130.0,13.315907,24.937,50.195312,65.536995,1
74.36764,88.62745,73.78849,25.448162,46.191406,8.168468,130.0,13.706532,26.137001,50.097656,98.737,1
73.83784,88.62745,73.78849,24.3476,46.289062,7.651844,0.0,14.487782,24.937,50.29297,66.536995,1
76.22195,88.62745,75.749275,24.30302,46.289062,8.65675,130.0,12.729969,24.937,50.195312,61.337,1
31.453728,88.62745,30.917393,24.221601,46.289062,7.582531,130.0,15.757313,24.837,50.195312,66.063,1
74.10274,88.62745,73.78849,24.510487,46.289062,7.651844,0.0,15.073719,25.037,50.195312,65.937,1
76.22195,88.62745,75.749275,24.384487,46.38672,8.754406,130.0,12.827625,24.937,50.195312,61.337,1
74.23519,88.62745,73.78849,24.3476,46.289062,7.554188,0.0,15.562,24.937,50.29297,66.337,1
73.97029,88.62745,73.00418,24.3476,46.38672,7.651844,0.0,14.390125,24.937,50.195312,66.437,1
75.95705,88.62745,74.964966,24.755175,46.289062,7.4565315,0.0,16.34325,25.362999,50.195312,98.737,1
76.35439,88.62745,75.749275,24.221601,46.289062,8.461437,130.0,12.534657,24.937,50.195312,61.237,1
76.48685,88.62745,75.749275,24.384487,46.289062,9.145031,130.0,13.413563,24.937,50.29297,61.437,1
74.10274,88.62745,73.78849,24.42902,46.38672,7.651844,0.0,14.683094,24.937,50.29297,66.437,1
74.10274,88.62745,73.78849,24.503801,46.289062,7.7495003,0.0,18.296375,25.2252,50.29297,65.737,1
74.76499,88.62745,73.78849,24.510487,46.289062,7.554188,0.0,15.269032,25.237,50.195312,65.337,1
23.506708,88.62745,22.808098,24.874315,87.01172,8.168468,242.0,14.194813,26.737,92.96875,98.86301,1
74.89744,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,14.487782,25.237,50.195312,65.63699,1
76.75175,88.62745,75.749275,24.3476,46.289062,8.628407,0.0,15.562,24.737,50.195312,64.937,1
74.10274,88.62745,73.78849,24.42902,46.289062,7.554188,0.0,15.171375,24.937,50.29297,66.337,1
74.36764,88.62745,73.78849,24.592001,46.289062,7.7495003,0.0,18.394032,25.237,50.29297,65.63699,1
73.97029,88.62745,73.00418,24.42902,46.38672,7.651844,0.0,14.585438,24.937,50.195312,66.237,1
47.480217,77.64706,45.819355,24.592001,76.46484,8.070812,186.0,13.511219,24.937,71.484375,68.86301,1
76.22195,88.62745,75.749275,24.3476,46.38672,8.628407,0.0,15.562,24.737,50.195312,64.937,1
31.85108,88.62745,30.917393,24.792551,46.38672,7.973156,130.0,13.511219,24.837,50.29297,63.363,1
13.440483,88.62745,17.710058,24.30302,46.38672,7.191906,130.0,12.144032,24.737,50.195312,60.963,1
76.22195,88.62745,75.749275,24.26623,46.289062,8.726063,0.0,15.269032,24.737,50.29297,63.137,1
74.10274,88.62745,73.78849,24.510487,46.38672,7.7495003,0.0,14.292469,25.037,50.29297,66.036995,1
76.61929,88.62745,75.749275,24.103622,46.289062,8.726063,0.0,16.147938,24.737,50.195312,65.036995,1
76.75175,88.62745,75.749275,24.26623,46.38672,10.09325,0.0,17.026844,24.737,50.195312,63.237,1
76.48685,88.62745,75.749275,24.3476,46.289062,8.921375,0.0,16.147938,24.737,50.195312,65.036995,1
22.182205,88.62745,34.838963,24.30302,46.289062,7.191906,130.0,12.144032,24.837,50.195312,63.363,1
76.48685,88.62745,75.749275,24.3476,46.38672,7.4565315,0.0,15.854969,24.837,50.29297,66.13699,1
76.61929,88.62745,75.749275,24.184904,46.289062,8.726063,0.0,16.245594,24.737,50.195312,65.036995,1
76.48685,88.62745,75.749275,24.30302,46.289062,8.852062,130.0,13.022938,24.937,50.195312,61.437,1
76.22195,77.64706,73.00418,24.710838,76.46484,8.070812,186.0,13.511219,25.537,71.484375,80.13699,1
76.48685,88.62745,75.749275,24.26623,46.289062,8.628407,0.0,15.562,24.737,50.195312,64.937,1
74.63254,88.62745,73.78849,24.510487,46.289062,7.4565315,0.0,15.366688,25.137001,50.195312,65.337,1
74.10274,88.62745,73.00418,24.510487,46.289062,7.651844,0.0,15.073719,25.037,50.195312,65.937,1
75.95705,88.62745,74.964966,24.3476,46.38672,7.4565315,0.0,16.245594,24.837,50.29297,66.13699,1
74.50009,88.62745,73.78849,24.510487,46.289062,7.4565315,0.0,17.026844,25.037,50.195312,65.237,1
73.97029,88.62745,73.00418,24.42902,46.38672,7.554188,0.0,16.147938,24.937,50.195312,66.536995,1
73.97029,88.62745,72.878174,25.245924,46.289062,7.163563,0.0,11.558094,25.837,50.29297,98.737,1
76.75175,88.62745,75.749275,24.26623,46.289062,8.726063,0.0,16.050282,24.737,50.195312,65.036995,1
