ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
74.834435,88.62745,73.71429,24.39962,46.289062,7.4747314,0.0,14.4947815,25.3,50.195312,65.6552,1
76.73354,88.62745,75.71987,24.329401,46.289062,8.646606,0.0,15.569,24.7888,50.195312,64.944,1
74.07333,88.62745,73.71429,24.39962,46.289062,7.5835876,0.0,15.178375,25.0112,50.29297,66.344,1
74.349434,88.62745,73.71429,24.540201,46.289062,7.8013,0.0,18.401031,25.3224,50.29297,65.644,1
73.94089,88.62745,72.96358,24.41082,46.38672,7.681244,0.0,14.592438,24.9888,50.195312,66.2776,1
47.439617,77.64706,45.871155,24.540201,76.46484,8.030212,186.0,13.518219,24.9552,71.484375,68.8,1
76.19254,88.62745,75.68627,24.329401,46.38672,8.646606,0.0,15.569,24.8,50.195312,64.9552,1
31.79928,88.62745,30.980392,24.83315,46.38672,7.9101562,130.0,13.518219,24.8552,50.29297,63.3112,1
13.411083,88.62745,17.658258,24.33242,46.38672,7.151306,130.0,12.1510315,24.744,50.195312,60.9224,1
76.20374,88.62745,75.68627,24.24803,46.289062,8.733063,0.0,15.2760315,24.7776,50.29297,63.144,1
74.07333,88.62745,73.73669,24.481087,46.38672,7.7789,0.0,14.299469,25.1224,50.29297,66.044,1
76.60109,88.62745,75.69747,24.074223,46.289062,8.733063,0.0,16.154938,24.7552,50.195312,65.0664,1
76.71114,88.62745,75.67507,24.24803,46.38672,10.10025,0.0,17.033844,24.7888,50.195312,63.2776,1
76.43504,88.62745,75.65267,24.329401,46.289062,8.950775,0.0,16.154938,24.7776,50.195312,65.0552,1
22.130405,88.62745,34.901962,24.37722,46.289062,7.140106,130.0,12.1510315,24.8776,50.195312,63.3,1
76.44624,88.62745,75.68627,24.340601,46.38672,7.4635315,0.0,15.861969,24.8888,50.29297,66.1664,1
76.57869,88.62745,75.66387,24.133104,46.289062,8.755463,0.0,16.252594,24.7888,50.195312,65.0552,1
76.41264,88.62745,75.64147,24.36602,46.289062,8.800262,130.0,13.029938,24.9888,50.195312,61.4552,1
76.19254,77.64706,72.92998,24.796238,76.46484,8.041412,186.0,13.518219,25.5776,71.484375,80.1776,1
76.47984,88.62745,75.71987,24.24803,46.289062,8.6354065,0.0,15.569,24.7776,50.195312,64.944,1
74.603134,88.62745,73.70309,24.481087,46.289062,7.4747314,0.0,15.373688,25.2,50.195312,65.3552,1
